Type,Intervals,ClockTime
2,886,1276.000000
0,887,9272.000000
1,887,1309.000000
2,887,1296.000000
0,888,9283.000000
1,888,1321.000000
2,888,1278.000000
0,889,9305.000000
1,889,1313.000000
2,889,1274.000000
0,890,9338.000000
1,890,1374.000000
2,890,1281.000000
0,891,9340.000000
1,891,1320.000000
2,891,1285.000000
0,892,9354.000000
1,892,1321.000000
2,892,1283.000000
0,893,9412.000000
1,893,1386.000000
2,893,1443.000000
0,894,10598.000000
1,894,1322.000000
2,894,1294.000000
0,895,9435.000000
1,895,1322.000000
2,895,1295.000000
0,896,9402.000000
1,896,1321.000000
2,896,1322.000000
0,897,9433.000000
1,897,1321.000000
2,897,1335.000000
0,898,9476.000000
1,898,1330.000000
2,898,1308.000000
0,899,9483.000000
1,899,1333.000000
2,899,1310.000000
0,900,9483.000000
1,900,1327.000000
2,900,1312.000000
0,20,82.000000
1,20,65.000000
2,20,57.000000
0,21,60.000000
1,21,57.000000
2,21,55.000000
0,22,60.000000
1,22,59.000000
2,22,58.000000
0,23,60.000000
1,23,60.000000
2,23,59.000000
0,24,64.000000
1,24,63.000000
2,24,59.000000
0,25,64.000000
1,25,60.000000
2,25,61.000000
0,26,67.000000
1,26,65.000000
2,26,61.000000
0,27,68.000000
1,27,64.000000
2,27,66.000000
0,28,69.000000
1,28,68.000000
2,28,66.000000
0,29,71.000000
1,29,67.000000
2,29,67.000000
0,30,72.000000
1,30,71.000000
2,30,69.000000
0,31,73.000000
1,31,69.000000
2,31,69.000000
0,32,76.000000
1,32,71.000000
2,32,74.000000
0,33,78.000000
1,33,81.000000
2,33,115.000000
0,34,81.000000
1,34,74.000000
2,34,72.000000
0,35,81.000000
1,35,78.000000
2,35,75.000000
0,36,83.000000
1,36,77.000000
2,36,75.000000
0,37,85.000000
1,37,86.000000
2,37,77.000000
0,38,85.000000
1,38,81.000000
2,38,79.000000
0,39,89.000000
1,39,81.000000
2,39,79.000000
0,40,91.000000
1,40,86.000000
2,40,83.000000
0,41,91.000000
1,41,84.000000
2,41,81.000000
0,42,94.000000
1,42,86.000000
2,42,83.000000
0,43,99.000000
1,43,87.000000
2,43,85.000000
0,44,95.000000
1,44,86.000000
2,44,86.000000
0,45,100.000000
1,45,89.000000
2,45,86.000000
0,46,102.000000
1,46,91.000000
2,46,91.000000
0,47,103.000000
1,47,94.000000
2,47,91.000000
0,48,106.000000
1,48,94.000000
2,48,92.000000
0,49,108.000000
1,49,95.000000
2,49,93.000000
0,50,107.000000
1,50,96.000000
2,50,96.000000
0,51,110.000000
1,51,96.000000
2,51,95.000000
0,52,117.000000
1,52,97.000000
2,52,97.000000
0,53,118.000000
1,53,98.000000
2,53,98.000000
0,54,118.000000
1,54,101.000000
2,54,99.000000
0,55,127.000000
1,55,104.000000
2,55,100.000000
0,56,123.000000
1,56,104.000000
2,56,103.000000
0,57,125.000000
1,57,107.000000
2,57,107.000000
0,58,132.000000
1,58,107.000000
2,58,105.000000
0,59,136.000000
1,59,109.000000
2,59,103.000000
0,60,135.000000
1,60,109.000000
2,60,146.000000
0,61,144.000000
1,61,115.000000
2,61,110.000000
0,62,149.000000
1,62,114.000000
2,62,111.000000
0,63,149.000000
1,63,115.000000
2,63,111.000000
0,64,150.000000
1,64,120.000000
2,64,114.000000
0,65,159.000000
1,65,116.000000
2,65,114.000000
0,66,156.000000
1,66,119.000000
2,66,115.000000
0,67,157.000000
1,67,114.000000
2,67,144.000000
0,68,297.000000
1,68,537.000000
2,68,205.000000
0,69,260.000000
1,69,217.000000
2,69,190.000000
0,70,265.000000
1,70,221.000000
2,70,202.000000
0,71,275.000000
1,71,209.000000
2,71,210.000000
0,72,278.000000
1,72,214.000000
2,72,219.000000
0,73,267.000000
1,73,214.000000
2,73,215.000000
0,74,278.000000
1,74,221.000000
2,74,248.000000
0,75,283.000000
1,75,244.000000
2,75,216.000000
0,76,290.000000
1,76,229.000000
2,76,218.000000
0,77,299.000000
1,77,227.000000
2,77,221.000000
0,78,311.000000
1,78,226.000000
2,78,220.000000
0,79,255.000000
1,79,228.000000
2,79,219.000000
0,80,285.000000
1,80,235.000000
2,80,239.000000
0,81,321.000000
1,81,242.000000
2,81,231.000000
0,82,328.000000
1,82,243.000000
2,82,207.000000
0,83,337.000000
1,83,218.000000
2,83,244.000000
0,84,336.000000
1,84,240.000000
2,84,244.000000
0,85,333.000000
1,85,257.000000
2,85,260.000000
0,86,345.000000
1,86,254.000000
2,86,224.000000
0,87,349.000000
1,87,259.000000
2,87,252.000000
0,88,365.000000
1,88,236.000000
2,88,259.000000
0,89,349.000000
1,89,668.000000
2,89,663.000000
0,90,372.000000
1,90,270.000000
2,90,249.000000
0,91,379.000000
1,91,255.000000
2,91,265.000000
0,92,376.000000
1,92,278.000000
2,92,248.000000
0,93,412.000000
1,93,266.000000
2,93,271.000000
0,94,396.000000
1,94,276.000000
2,94,269.000000
0,95,394.000000
1,95,280.000000
2,95,258.000000
0,96,412.000000
1,96,271.000000
2,96,281.000000
0,97,410.000000
1,97,286.000000
2,97,273.000000
0,98,410.000000
1,98,293.000000
2,98,263.000000
0,99,423.000000
1,99,289.000000
2,99,269.000000
0,100,430.000000
1,100,280.000000
2,100,283.000000
0,101,430.000000
1,101,290.000000
2,101,291.000000
0,102,429.000000
1,102,294.000000
2,102,272.000000
0,103,439.000000
1,103,303.000000
2,103,273.000000
0,104,447.000000
1,104,305.000000
2,104,287.000000
0,105,464.000000
1,105,294.000000
2,105,296.000000
0,106,451.000000
1,106,291.000000
2,106,296.000000
0,107,459.000000
1,107,303.000000
2,107,287.000000
0,108,468.000000
1,108,308.000000
2,108,297.000000
0,109,479.000000
1,109,301.000000
2,109,307.000000
0,110,481.000000
1,110,318.000000
2,110,329.000000
0,111,485.000000
1,111,314.000000
2,111,305.000000
0,112,490.000000
1,112,325.000000
2,112,182.000000
0,113,344.000000
1,113,182.000000
2,113,182.000000
0,114,345.000000
1,114,183.000000
2,114,182.000000
0,115,345.000000
1,115,183.000000
2,115,185.000000
0,116,350.000000
1,116,189.000000
2,116,186.000000
0,117,355.000000
1,117,187.000000
2,117,185.000000
0,118,386.000000
1,118,189.000000
2,118,184.000000
0,119,364.000000
1,119,193.000000
2,119,185.000000
0,120,366.000000
1,120,193.000000
2,120,188.000000
0,121,374.000000
1,121,193.000000
2,121,189.000000
0,122,381.000000
1,122,195.000000
2,122,191.000000
0,123,417.000000
1,123,201.000000
2,123,193.000000
0,124,392.000000
1,124,199.000000
2,124,191.000000
0,125,395.000000
1,125,198.000000
2,125,194.000000
0,126,399.000000
1,126,201.000000
2,126,197.000000
0,127,407.000000
1,127,203.000000
2,127,196.000000
0,128,432.000000
1,128,205.000000
2,128,198.000000
0,129,410.000000
1,129,204.000000
2,129,199.000000
0,130,420.000000
1,130,206.000000
2,130,201.000000
0,131,421.000000
1,131,206.000000
2,131,202.000000
0,132,425.000000
1,132,209.000000
2,132,204.000000
0,133,437.000000
1,133,211.000000
2,133,203.000000
0,134,431.000000
1,134,211.000000
2,134,205.000000
0,135,439.000000
1,135,214.000000
2,135,208.000000
0,136,438.000000
1,136,217.000000
2,136,215.000000
0,137,443.000000
1,137,218.000000
2,137,233.000000
0,138,466.000000
1,138,221.000000
2,138,214.000000
0,139,454.000000
1,139,228.000000
2,139,220.000000
0,140,489.000000
1,140,232.000000
2,140,323.000000
0,141,733.000000
1,141,384.000000
2,141,233.000000
0,142,489.000000
1,142,238.000000
2,142,235.000000
0,143,483.000000
1,143,241.000000
2,143,231.000000
0,144,486.000000
1,144,239.000000
2,144,234.000000
0,145,488.000000
1,145,257.000000
2,145,235.000000
0,146,491.000000
1,146,243.000000
2,146,234.000000
0,147,493.000000
1,147,244.000000
2,147,236.000000
0,148,500.000000
1,148,247.000000
2,148,240.000000
0,149,505.000000
1,149,261.000000
2,149,246.000000
0,150,508.000000
1,150,250.000000
2,150,245.000000
0,151,512.000000
1,151,248.000000
2,151,244.000000
0,152,520.000000
1,152,303.000000
2,152,247.000000
0,153,529.000000
1,153,258.000000
2,153,245.000000
0,154,532.000000
1,154,252.000000
2,154,240.000000
0,155,536.000000
1,155,254.000000
2,155,245.000000
0,156,539.000000
1,156,257.000000
2,156,249.000000
0,157,566.000000
1,157,261.000000
2,157,254.000000
0,158,549.000000
1,158,255.000000
2,158,255.000000
0,159,561.000000
1,159,264.000000
2,159,259.000000
0,160,559.000000
1,160,266.000000
2,160,259.000000
0,161,598.000000
1,161,263.000000
2,161,260.000000
0,162,571.000000
1,162,265.000000
2,162,251.000000
0,163,578.000000
1,163,269.000000
2,163,261.000000
0,164,578.000000
1,164,288.000000
2,164,265.000000
0,165,587.000000
1,165,273.000000
2,165,263.000000
0,166,587.000000
1,166,271.000000
2,166,265.000000
0,167,594.000000
1,167,299.000000
2,167,266.000000
0,168,603.000000
1,168,269.000000
2,168,286.000000
0,169,606.000000
1,169,275.000000
2,169,270.000000
0,170,610.000000
1,170,277.000000
2,170,272.000000
0,171,616.000000
1,171,330.000000
2,171,267.000000
0,172,619.000000
1,172,280.000000
2,172,275.000000
0,173,634.000000
1,173,284.000000
2,173,274.000000
0,174,627.000000
1,174,274.000000
2,174,285.000000
0,175,634.000000
1,175,284.000000
2,175,282.000000
0,176,638.000000
1,176,285.000000
2,176,277.000000
0,177,643.000000
1,177,284.000000
2,177,274.000000
0,178,661.000000
1,178,278.000000
2,178,269.000000
0,179,635.000000
1,179,275.000000
2,179,268.000000
0,180,637.000000
1,180,275.000000
2,180,270.000000
0,181,644.000000
1,181,306.000000
2,181,277.000000
0,182,663.000000
1,182,293.000000
2,182,276.000000
0,183,666.000000
1,183,321.000000
2,183,282.000000
0,184,680.000000
1,184,307.000000
2,184,296.000000
0,185,918.000000
1,185,431.000000
2,185,466.000000
0,186,971.000000
1,186,514.000000
2,186,490.000000
0,187,918.000000
1,187,512.000000
2,187,496.000000
0,188,993.000000
1,188,497.000000
2,188,362.000000
0,189,730.000000
1,189,302.000000
2,189,296.000000
0,190,711.000000
1,190,297.000000
2,190,297.000000
0,191,715.000000
1,191,303.000000
2,191,299.000000
0,192,731.000000
1,192,304.000000
2,192,300.000000
0,193,732.000000
1,193,302.000000
2,193,297.000000
0,194,739.000000
1,194,307.000000
2,194,300.000000
0,195,741.000000
1,195,308.000000
2,195,302.000000
0,196,741.000000
1,196,480.000000
2,196,301.000000
0,197,785.000000
1,197,305.000000
2,197,324.000000
0,198,758.000000
1,198,317.000000
2,198,298.000000
0,199,765.000000
1,199,312.000000
2,199,301.000000
0,200,775.000000
1,200,332.000000
2,200,317.000000
0,201,785.000000
1,201,320.000000
2,201,306.000000
0,202,784.000000
1,202,316.000000
2,202,321.000000
0,203,854.000000
1,203,323.000000
2,203,305.000000
0,204,804.000000
1,204,328.000000
2,204,312.000000
0,205,805.000000
1,205,322.000000
2,205,322.000000
0,206,840.000000
1,206,326.000000
2,206,310.000000
0,207,857.000000
1,207,335.000000
2,207,318.000000
0,208,825.000000
1,208,325.000000
2,208,346.000000
0,209,832.000000
1,209,328.000000
2,209,346.000000
0,210,844.000000
1,210,335.000000
2,210,335.000000
0,211,847.000000
1,211,347.000000
2,211,322.000000
0,212,877.000000
1,212,334.000000
2,212,337.000000
0,213,864.000000
1,213,338.000000
2,213,323.000000
0,214,871.000000
1,214,350.000000
2,214,326.000000
0,215,895.000000
1,215,346.000000
2,215,322.000000
0,216,834.000000
1,216,354.000000
2,216,318.000000
0,217,840.000000
1,217,325.000000
2,217,319.000000
0,218,846.000000
1,218,327.000000
2,218,328.000000
0,219,1105.000000
1,219,436.000000
2,219,445.000000
0,220,970.000000
1,220,453.000000
2,220,446.000000
0,221,974.000000
1,221,450.000000
2,221,437.000000
0,222,950.000000
1,222,441.000000
2,222,435.000000
0,223,976.000000
1,223,451.000000
2,223,436.000000
0,224,959.000000
1,224,450.000000
2,224,438.000000
0,225,962.000000
1,225,473.000000
2,225,450.000000
0,226,971.000000
1,226,451.000000
2,226,438.000000
0,227,975.000000
1,227,476.000000
2,227,443.000000
0,228,993.000000
1,228,450.000000
2,228,441.000000
0,229,994.000000
1,229,355.000000
2,229,368.000000
0,230,935.000000
1,230,349.000000
2,230,342.000000
0,231,935.000000
1,231,365.000000
2,231,348.000000
0,232,964.000000
1,232,354.000000
2,232,343.000000
0,233,943.000000
1,233,352.000000
2,233,345.000000
0,234,1005.000000
1,234,378.000000
2,234,347.000000
0,235,962.000000
1,235,356.000000
2,235,380.000000
0,236,974.000000
1,236,358.000000
2,236,348.000000
0,237,1030.000000
1,237,359.000000
2,237,348.000000
0,238,982.000000
1,238,358.000000
2,238,352.000000
0,239,992.000000
1,239,364.000000
2,239,354.000000
0,240,1004.000000
1,240,362.000000
2,240,358.000000
0,241,1028.000000
1,241,384.000000
2,241,371.000000
0,242,1008.000000
1,242,366.000000
2,242,357.000000
0,243,1009.000000
1,243,367.000000
2,243,374.000000
0,244,1015.000000
1,244,367.000000
2,244,361.000000
0,245,1021.000000
1,245,367.000000
2,245,367.000000
0,246,1039.000000
1,246,373.000000
2,246,363.000000
0,247,1060.000000
1,247,375.000000
2,247,363.000000
0,248,1058.000000
1,248,375.000000
2,248,365.000000
0,249,1042.000000
1,249,375.000000
2,249,367.000000
0,250,1056.000000
1,250,385.000000
2,250,370.000000
0,251,1059.000000
1,251,375.000000
2,251,367.000000
0,252,1061.000000
1,252,375.000000
2,252,385.000000
0,253,1067.000000
1,253,379.000000
2,253,372.000000
0,254,1074.000000
1,254,393.000000
2,254,373.000000
0,255,1094.000000
1,255,394.000000
2,255,373.000000
0,256,1089.000000
1,256,387.000000
2,256,375.000000
0,257,1142.000000
1,257,386.000000
2,257,377.000000
0,258,1099.000000
1,258,475.000000
2,258,678.000000
0,259,1563.000000
1,259,678.000000
2,259,642.000000
0,260,1629.000000
1,260,693.000000
2,260,675.000000
0,261,1563.000000
1,261,700.000000
2,261,690.000000
0,262,1577.000000
1,262,695.000000
2,262,677.000000
0,263,1582.000000
1,263,732.000000
2,263,683.000000
0,264,1611.000000
1,264,697.000000
2,264,688.000000
0,265,1544.000000
1,265,630.000000
2,265,660.000000
0,266,1601.000000
1,266,680.000000
2,266,620.000000
0,267,1609.000000
1,267,715.000000
2,267,694.000000
0,268,1315.000000
1,268,419.000000
2,268,394.000000
0,269,1187.000000
1,269,404.000000
2,269,393.000000
0,270,1176.000000
1,270,420.000000
2,270,392.000000
0,271,1187.000000
1,271,407.000000
2,271,398.000000
0,272,1193.000000
1,272,470.000000
2,272,405.000000
0,273,1198.000000
1,273,414.000000
2,273,405.000000
0,274,1214.000000
1,274,428.000000
2,274,409.000000
0,275,1211.000000
1,275,416.000000
2,275,404.000000
0,276,1241.000000
1,276,420.000000
2,276,407.000000
0,277,1233.000000
1,277,418.000000
2,277,431.000000
0,278,1595.000000
1,278,729.000000
2,278,597.000000
0,279,1298.000000
1,279,424.000000
2,279,433.000000
0,280,1245.000000
1,280,421.000000
2,280,408.000000
0,281,1244.000000
1,281,421.000000
2,281,428.000000
0,282,1304.000000
1,282,453.000000
2,282,415.000000
0,283,1269.000000
1,283,491.000000
2,283,432.000000
0,284,1275.000000
1,284,425.000000
2,284,415.000000
0,285,1304.000000
1,285,430.000000
2,285,421.000000
0,286,1292.000000
1,286,426.000000
2,286,419.000000
0,287,1317.000000
1,287,433.000000
2,287,421.000000
0,288,1297.000000
1,288,432.000000
2,288,418.000000
0,289,1318.000000
1,289,436.000000
2,289,441.000000
0,290,1589.000000
1,290,453.000000
2,290,445.000000
0,291,1324.000000
1,291,435.000000
2,291,424.000000
0,292,1330.000000
1,292,460.000000
2,292,430.000000
0,293,1335.000000
1,293,436.000000
2,293,432.000000
0,294,1348.000000
1,294,441.000000
2,294,427.000000
0,295,1388.000000
1,295,443.000000
2,295,432.000000
0,296,1402.000000
1,296,445.000000
2,296,432.000000
0,297,1408.000000
1,297,454.000000
2,297,433.000000
0,298,1456.000000
1,298,462.000000
2,298,481.000000
0,299,1493.000000
1,299,457.000000
2,299,439.000000
0,300,1513.000000
1,300,446.000000
2,300,435.000000
0,301,1574.000000
1,301,452.000000
2,301,436.000000
0,302,1589.000000
1,302,449.000000
2,302,509.000000
0,303,1638.000000
1,303,457.000000
2,303,442.000000
0,304,1697.000000
1,304,452.000000
2,304,441.000000
0,305,1711.000000
1,305,453.000000
2,305,448.000000
0,306,1771.000000
1,306,459.000000
2,306,446.000000
0,307,1775.000000
1,307,460.000000
2,307,474.000000
0,308,1771.000000
1,308,457.000000
2,308,446.000000
0,309,1791.000000
1,309,467.000000
2,309,447.000000
0,310,1805.000000
1,310,466.000000
2,310,453.000000
0,311,1832.000000
1,311,465.000000
2,311,472.000000
0,312,1827.000000
1,312,466.000000
2,312,453.000000
0,313,1851.000000
1,313,470.000000
2,313,453.000000
0,314,1830.000000
1,314,475.000000
2,314,459.000000
0,315,1839.000000
1,315,486.000000
2,315,457.000000
0,316,1854.000000
1,316,481.000000
2,316,459.000000
0,317,1858.000000
1,317,484.000000
2,317,463.000000
0,318,1898.000000
1,318,472.000000
2,318,460.000000
0,319,2000.000000
1,319,818.000000
2,319,825.000000
0,320,2521.000000
1,320,852.000000
2,320,811.000000
0,321,2488.000000
1,321,787.000000
2,321,745.000000
0,322,2358.000000
1,322,504.000000
2,322,535.000000
0,323,2508.000000
1,323,678.000000
2,323,467.000000
0,324,1934.000000
1,324,480.000000
2,324,463.000000
0,325,1921.000000
1,325,479.000000
2,325,480.000000
0,326,1930.000000
1,326,481.000000
2,326,464.000000
0,327,2010.000000
1,327,486.000000
2,327,468.000000
0,328,1976.000000
1,328,483.000000
2,328,469.000000
0,329,1962.000000
1,329,484.000000
2,329,483.000000
0,330,2003.000000
1,330,489.000000
2,330,474.000000
0,331,1999.000000
1,331,494.000000
2,331,475.000000
0,332,1999.000000
1,332,487.000000
2,332,474.000000
0,333,1996.000000
1,333,491.000000
2,333,496.000000
0,334,2014.000000
1,334,497.000000
2,334,480.000000
0,335,2033.000000
1,335,494.000000
2,335,481.000000
0,336,2067.000000
1,336,493.000000
2,336,480.000000
0,337,2071.000000
1,337,498.000000
2,337,515.000000
0,338,2055.000000
1,338,497.000000
2,338,484.000000
0,339,2100.000000
1,339,496.000000
2,339,485.000000
0,340,2079.000000
1,340,501.000000
2,340,486.000000
0,341,2080.000000
1,341,509.000000
2,341,486.000000
0,342,2093.000000
1,342,498.000000
2,342,487.000000
0,343,2121.000000
1,343,507.000000
2,343,504.000000
0,344,2147.000000
1,344,515.000000
2,344,491.000000
0,345,2201.000000
1,345,504.000000
2,345,493.000000
0,346,2128.000000
1,346,503.000000
2,346,505.000000
0,347,2134.000000
1,347,504.000000
2,347,492.000000
0,348,2202.000000
1,348,511.000000
2,348,495.000000
0,349,2174.000000
1,349,511.000000
2,349,498.000000
0,350,2174.000000
1,350,526.000000
2,350,501.000000
0,351,2179.000000
1,351,511.000000
2,351,524.000000
0,352,2215.000000
1,352,529.000000
2,352,508.000000
0,353,2214.000000
1,353,526.000000
2,353,509.000000
0,354,2230.000000
1,354,520.000000
2,354,501.000000
0,355,2228.000000
1,355,523.000000
2,355,506.000000
0,356,2197.000000
1,356,524.000000
2,356,513.000000
0,357,2232.000000
1,357,521.000000
2,357,539.000000
0,358,2557.000000
1,358,915.000000
2,358,891.000000
0,359,2895.000000
1,359,963.000000
2,359,928.000000
0,360,2289.000000
1,360,547.000000
2,360,521.000000
0,361,2290.000000
1,361,553.000000
2,361,516.000000
0,362,2303.000000
1,362,529.000000
2,362,511.000000
0,363,2300.000000
1,363,525.000000
2,363,510.000000
0,364,2307.000000
1,364,563.000000
2,364,513.000000
0,365,2353.000000
1,365,532.000000
2,365,517.000000
0,366,2344.000000
1,366,554.000000
2,366,521.000000
0,367,2339.000000
1,367,531.000000
2,367,549.000000
0,368,2340.000000
1,368,534.000000
2,368,520.000000
0,369,2370.000000
1,369,539.000000
2,369,523.000000
0,370,2373.000000
1,370,540.000000
2,370,561.000000
0,371,2387.000000
1,371,541.000000
2,371,527.000000
0,372,2401.000000
1,372,549.000000
2,372,531.000000
0,373,2399.000000
1,373,558.000000
2,373,530.000000
0,374,2420.000000
1,374,551.000000
2,374,547.000000
0,375,2471.000000
1,375,542.000000
2,375,544.000000
0,376,2417.000000
1,376,542.000000
2,376,530.000000
0,377,2439.000000
1,377,548.000000
2,377,533.000000
0,378,2494.000000
1,378,553.000000
2,378,537.000000
0,379,2460.000000
1,379,552.000000
2,379,538.000000
0,380,2478.000000
1,380,553.000000
2,380,537.000000
0,381,2503.000000
1,381,566.000000
2,381,539.000000
0,382,2512.000000
1,382,593.000000
2,382,541.000000
0,383,2499.000000
1,383,572.000000
2,383,546.000000
0,384,2519.000000
1,384,562.000000
2,384,558.000000
0,385,2520.000000
1,385,556.000000
2,385,551.000000
0,386,2524.000000
1,386,559.000000
2,386,544.000000
0,387,2548.000000
1,387,571.000000
2,387,545.000000
0,388,2556.000000
1,388,564.000000
2,388,552.000000
0,389,2569.000000
1,389,567.000000
2,389,548.000000
0,390,2601.000000
1,390,569.000000
2,390,553.000000
0,391,2596.000000
1,391,569.000000
2,391,552.000000
0,392,2633.000000
1,392,568.000000
2,392,552.000000
0,393,2634.000000
1,393,573.000000
2,393,555.000000
0,394,2611.000000
1,394,569.000000
2,394,554.000000
0,395,2643.000000
1,395,572.000000
2,395,557.000000
0,396,2624.000000
1,396,588.000000
2,396,558.000000
0,397,2633.000000
1,397,588.000000
2,397,561.000000
0,398,2677.000000
1,398,586.000000
2,398,562.000000
0,399,2663.000000
1,399,574.000000
2,399,570.000000
0,400,2718.000000
1,400,581.000000
2,400,572.000000
0,401,2716.000000
1,401,583.000000
2,401,581.000000
0,402,2689.000000
1,402,585.000000
2,402,576.000000
0,403,2713.000000
1,403,589.000000
2,403,568.000000
0,404,2731.000000
1,404,585.000000
2,404,572.000000
0,405,2728.000000
1,405,588.000000
2,405,576.000000
0,406,2749.000000
1,406,591.000000
2,406,577.000000
0,407,2754.000000
1,407,592.000000
2,407,595.000000
0,408,2768.000000
1,408,1057.000000
2,408,1032.000000
0,409,3536.000000
1,409,1052.000000
2,409,788.000000
0,410,2795.000000
1,410,603.000000
2,410,580.000000
0,411,2803.000000
1,411,598.000000
2,411,581.000000
0,412,2848.000000
1,412,600.000000
2,412,587.000000
0,413,2822.000000
1,413,605.000000
2,413,586.000000
0,414,2847.000000
1,414,606.000000
2,414,606.000000
0,415,2832.000000
1,415,603.000000
2,415,588.000000
0,416,2846.000000
1,416,609.000000
2,416,593.000000
0,417,2857.000000
1,417,605.000000
2,417,591.000000
0,418,2883.000000
1,418,611.000000
2,418,592.000000
0,419,2943.000000
1,419,608.000000
2,419,591.000000
0,420,2898.000000
1,420,606.000000
2,420,593.000000
0,421,2900.000000
1,421,645.000000
2,421,596.000000
0,422,2910.000000
1,422,612.000000
2,422,595.000000
0,423,2924.000000
1,423,626.000000
2,423,602.000000
0,424,2952.000000
1,424,623.000000
2,424,601.000000
0,425,2980.000000
1,425,622.000000
2,425,603.000000
0,426,2986.000000
1,426,619.000000
2,426,603.000000
0,427,2996.000000
1,427,622.000000
2,427,604.000000
0,428,2972.000000
1,428,629.000000
2,428,620.000000
0,429,2975.000000
1,429,620.000000
2,429,647.000000
0,430,2996.000000
1,430,624.000000
2,430,618.000000
0,431,2998.000000
1,431,635.000000
2,431,610.000000
0,432,3039.000000
1,432,663.000000
2,432,669.000000
0,433,3047.000000
1,433,624.000000
2,433,606.000000
0,434,3137.000000
1,434,1069.000000
2,434,986.000000
0,435,3829.000000
1,435,1087.000000
2,435,1087.000000
0,436,3571.000000
1,436,1085.000000
2,436,1102.000000
0,437,3572.000000
1,437,1087.000000
2,437,1073.000000
0,438,3589.000000
1,438,1098.000000
2,438,1074.000000
0,439,3596.000000
1,439,1088.000000
2,439,1073.000000
0,440,3605.000000
1,440,1098.000000
2,440,1075.000000
0,441,3636.000000
1,441,1102.000000
2,441,1079.000000
0,442,3624.000000
1,442,1105.000000
2,442,1087.000000
0,443,3645.000000
1,443,1103.000000
2,443,1083.000000
0,444,3990.000000
1,444,1122.000000
2,444,1097.000000
0,445,3654.000000
1,445,1102.000000
2,445,1116.000000
0,446,3799.000000
1,446,1121.000000
2,446,1090.000000
0,447,3677.000000
1,447,1115.000000
2,447,1094.000000
0,448,3685.000000
1,448,1117.000000
2,448,1103.000000
0,449,3687.000000
1,449,1119.000000
2,449,1101.000000
0,450,3785.000000
1,450,1138.000000
2,450,1111.000000
0,451,3700.000000
1,451,1121.000000
2,451,1109.000000
0,452,3756.000000
1,452,1114.000000
2,452,1116.000000
0,453,3718.000000
1,453,1135.000000
2,453,1104.000000
0,454,3766.000000
1,454,1128.000000
2,454,1109.000000
0,455,3758.000000
1,455,1134.000000
2,455,1104.000000
0,456,3842.000000
1,456,1123.000000
2,456,1102.000000
0,457,3785.000000
1,457,1134.000000
2,457,1107.000000
0,458,3896.000000
1,458,1144.000000
2,458,1101.000000
0,459,4013.000000
1,459,1146.000000
2,459,1097.000000
0,460,3880.000000
1,460,1188.000000
2,460,1136.000000
0,461,4040.000000
1,461,1139.000000
2,461,1111.000000
0,462,3845.000000
1,462,745.000000
2,462,689.000000
0,463,3427.000000
1,463,695.000000
2,463,673.000000
0,464,3432.000000
1,464,697.000000
2,464,682.000000
0,465,3435.000000
1,465,695.000000
2,465,696.000000
0,466,3452.000000
1,466,714.000000
2,466,674.000000
0,467,3568.000000
1,467,1144.000000
2,467,1178.000000
0,468,4180.000000
1,468,1162.000000
2,468,1126.000000
0,469,4022.000000
1,469,1159.000000
2,469,1118.000000
0,470,3491.000000
1,470,689.000000
2,470,671.000000
0,471,3493.000000
1,471,676.000000
2,471,649.000000
0,472,3475.000000
1,472,670.000000
2,472,654.000000
0,473,3494.000000
1,473,703.000000
2,473,657.000000
0,474,3483.000000
1,474,674.000000
2,474,669.000000
0,475,3508.000000
1,475,707.000000
2,475,653.000000
0,476,3553.000000
1,476,676.000000
2,476,653.000000
0,477,3532.000000
1,477,676.000000
2,477,659.000000
0,478,3564.000000
1,478,678.000000
2,478,657.000000
0,479,3582.000000
1,479,683.000000
2,479,682.000000
0,480,3589.000000
1,480,683.000000
2,480,667.000000
0,481,3610.000000
1,481,680.000000
2,481,661.000000
0,482,3606.000000
1,482,681.000000
2,482,680.000000
0,483,3620.000000
1,483,683.000000
2,483,673.000000
0,484,3610.000000
1,484,685.000000
2,484,659.000000
0,485,3624.000000
1,485,681.000000
2,485,666.000000
0,486,3638.000000
1,486,688.000000
2,486,665.000000
0,487,3644.000000
1,487,746.000000
2,487,1147.000000
0,488,4598.000000
1,488,1252.000000
2,488,677.000000
0,489,3677.000000
1,489,686.000000
2,489,680.000000
0,490,3711.000000
1,490,692.000000
2,490,675.000000
0,491,3687.000000
1,491,693.000000
2,491,671.000000
0,492,3698.000000
1,492,700.000000
2,492,709.000000
0,493,3855.000000
1,493,709.000000
2,493,672.000000
0,494,3719.000000
1,494,689.000000
2,494,671.000000
0,495,3810.000000
1,495,700.000000
2,495,730.000000
0,496,3745.000000
1,496,699.000000
2,496,688.000000
0,497,3760.000000
1,497,748.000000
2,497,674.000000
0,498,3791.000000
1,498,695.000000
2,498,679.000000
0,499,3817.000000
1,499,701.000000
2,499,702.000000
0,500,3787.000000
1,500,704.000000
2,500,678.000000
0,501,3820.000000
1,501,717.000000
2,501,683.000000
0,502,3814.000000
1,502,709.000000
2,502,679.000000
0,503,3820.000000
1,503,712.000000
2,503,684.000000
0,504,3839.000000
1,504,699.000000
2,504,684.000000
0,505,3861.000000
1,505,709.000000
2,505,691.000000
0,506,3884.000000
1,506,718.000000
2,506,713.000000
0,507,3888.000000
1,507,696.000000
2,507,899.000000
0,508,4897.000000
1,508,1277.000000
2,508,1257.000000
0,509,3961.000000
